AAPL,Apple's China iPhone shipments fall 35% in November: Credit Suisse,"US STOCKS SNAPSHOT-Wall St opens lower as Apple weighs, trade deadline looms",Apple supplier Japan Display to receive $830 million from asset manager Ichigo,Ichigo likely to end up nearly 50% stake in Japan Display: source
AMZN,Amazon.com to open distribution center in Northeastern Brazil in 2020,Amazon on-time delivery slip reported after Cyber Monday sales surge
