AMZN,"Kohl's, Home Depot forecasts quell pre-holiday cheer","Google, Facebook, Amazon and Apple offer defense in congressional antitrust probe",Salesforce to use Amazon's cloud for call center services,UPDATE 2-Kohl's slashes profit forecast after dismal quarter,Salesforce to use Amazon AI technology to improve call center services
GOOGL,"U.S. Congress seeks answers on patient privacy in Google, Ascension cloud deal"
