AAPL,EU antitrust regulators mull tougher line against tech giants,Apple has 'deep concerns' that ex-employees accused of theft will flee to China,Austrian sensor specialist AMS acquires 59% of Osram shares
AMZN,Amazon issues fix after some Blink home cameras found vulnerable to hacking,Amazon secures top Champions League rights for Germany
GOOGL,Alphabet's Loon agrees airspace deal with Uganda for internet balloon service
