AAPL,"Apple launches HomePod voice speaker, takes on Google, Amazon",Qualcomm set to be fined by EU antitrust regulators - FT,REFILE-Apple launches HomePod smart speaker sales from Jan. 26,"LG Display's OLED outlook offsets earnings gloom, drives up shares"
AMZN,Google gets into audiobooks as rivalry with Amazon heats up,"Carrefour CEO steps up digital push, inks deal in China"
