AAPL,Apple buys startup focused on lenses for AR glasses,"Buffett says Berkshire buying own stock, more Apple",Apple confirms Sept. 12 event,"Buffett says Berkshire buying own stock, and more of Apple"
AMZN,Amazon to launch food and drink sales in Mexico,Amazon to launch food and drink sales in Mexico
GOOGL,Trump renews attack against technology companies
