AAPL,"Amazon.com's stock market value hits $900 billion, threatens Apple"
AMZN,"Amazon.com's stock market value hits $900 billion, threatens Apple",Hyundai sets up showroom on Amazon,"US STOCKS-S&P hovers at 5-month highs, Amazon hits $900 bln market cap",Amazon in talks to invest in India's MedPlus: FactorDaily,Amazon sells more than 100 mln products on Prime Day event
GOOGL,U.S. tech enforcer says will read 'closely' EU statement on Google,U.S. tech enforcer says will read 'closely' EU statement on Google,Google's antitrust cases in Europe,EU expected to fine Google $5 bln over Android - Bloomberg,Google launches game on Tencent's Wechat as it eyes China market
