AAPL,"Strong iPhone prices, cash plans buoy Apple shares after muted outlook",Apple stock loses some sheen on disappointing iPhone sales,"Apple's user base grows, but analysts probe for more detail"
AMZN,Amazon stock market value on verge of eclipsing Microsoft,"Amazon posts largest profit in its history on sales, tax boost",Alibaba backs Indian online grocer BigBasket in $300 million fundraising,Wall Street adds more fuel to Amazon share rally after stellar results,"CORRECTED-UPDATE 4-Amazon posts largest profit in its history on sales, tax boost"
GOOGL,Alphabet's earnings miss profit estimates as spending grows,"Alphabet shares fall as rising costs, margin pressure roil investors",Alphabet names board veteran as chairman to succeed Schmidt
