AAPL,Apple says working to fix Telugu script bug causing device crash,"US STOCKS-Apple, Cisco lead Wall St higher for fifth straight session",VW looks at Apple for electric-car design guidance
AMZN,"Amazon to pay $1.2 million in settlement over pesticide sales, U.S. says",Jeffrey Tambor out of Amazon's 'Transparent' TV series,U.S. says Amazon to pay $1.2 mln to settle allegations over pesticide sales,BRIEF-Amazon Working On Consolidation Of Amazon Prime Now And AmazonFresh -Yahoo Finance,"Amazon says to create 2,000 jobs in France in 2018"
